id,clothing_label,confidence,timestamp,tanggal
12164,rambut,0.54,2025-11-29T14:12:00,2025-11-29
12165,topi,0.91,2025-11-29T06:38:00,2025-11-29
12166,rambut,0.95,2025-11-29T17:06:00,2025-11-29
12167,rambut,0.51,2025-11-29T20:30:00,2025-11-29
12168,topi,0.89,2025-11-29T10:58:00,2025-11-29
12169,rambut,0.75,2025-11-29T21:55:00,2025-11-29
12170,rambut,0.56,2025-11-29T08:19:00,2025-11-29
12171,rambut,0.97,2025-11-29T08:28:00,2025-11-29
12172,topi,0.51,2025-11-29T16:44:00,2025-11-29
12173,hijab,0.72,2025-11-29T07:32:00,2025-11-29
12174,topi,0.59,2025-11-29T20:28:00,2025-11-29
12175,hijab,0.56,2025-11-29T14:00:00,2025-11-29
12176,rambut,0.72,2025-11-29T11:11:00,2025-11-29
12177,hijab,0.76,2025-11-29T20:11:00,2025-11-29
12178,rambut,0.83,2025-11-29T20:48:00,2025-11-29
12179,rambut,0.88,2025-11-29T18:46:00,2025-11-29
12180,rambut,0.79,2025-11-29T08:37:00,2025-11-29
12181,rambut,0.88,2025-11-29T15:51:00,2025-11-29
12182,rambut,0.65,2025-11-29T09:29:00,2025-11-29
12183,rambut,0.9,2025-11-29T06:39:00,2025-11-29
12184,hijab,0.73,2025-11-29T10:10:00,2025-11-29
12185,rambut,0.57,2025-11-29T20:36:00,2025-11-29
12186,topi,0.54,2025-11-29T11:28:00,2025-11-29
12187,hijab,1.0,2025-11-29T12:16:00,2025-11-29
12188,hijab,0.96,2025-11-29T13:43:00,2025-11-29
12189,rambut,0.76,2025-11-29T16:42:00,2025-11-29
12190,hijab,0.9,2025-11-29T08:07:00,2025-11-29
12191,topi,0.85,2025-11-29T10:24:00,2025-11-29
12192,hijab,0.72,2025-11-29T09:54:00,2025-11-29
12193,hijab,0.61,2025-11-29T18:26:00,2025-11-29
12194,rambut,0.87,2025-11-29T06:05:00,2025-11-29
12195,topi,0.64,2025-11-29T10:02:00,2025-11-29
12196,hijab,0.63,2025-11-29T16:13:00,2025-11-29
12197,rambut,0.73,2025-11-29T09:03:00,2025-11-29
12198,rambut,0.74,2025-11-29T14:32:00,2025-11-29
12199,hijab,0.64,2025-11-29T06:22:00,2025-11-29
12200,rambut,0.56,2025-11-29T08:14:00,2025-11-29
12201,hijab,0.99,2025-11-29T16:50:00,2025-11-29
12202,rambut,0.72,2025-11-29T20:29:00,2025-11-29
12203,rambut,0.86,2025-11-29T06:34:00,2025-11-29
12204,topi,0.91,2025-11-29T13:36:00,2025-11-29
12205,rambut,0.57,2025-11-29T08:49:00,2025-11-29
12206,rambut,0.56,2025-11-29T12:39:00,2025-11-29
12207,topi,0.68,2025-11-29T14:27:00,2025-11-29
12208,topi,0.74,2025-11-29T11:31:00,2025-11-29
12209,rambut,0.57,2025-11-29T10:40:00,2025-11-29
12210,rambut,0.6,2025-11-29T20:53:00,2025-11-29
12211,rambut,0.63,2025-11-29T17:55:00,2025-11-29
12212,rambut,0.95,2025-11-29T19:33:00,2025-11-29
12213,hijab,0.73,2025-11-29T08:42:00,2025-11-29
12214,rambut,0.53,2025-11-29T08:12:00,2025-11-29
12215,hijab,0.57,2025-11-29T20:33:00,2025-11-29
12216,topi,0.85,2025-11-29T19:28:00,2025-11-29
12217,topi,0.87,2025-11-29T12:09:00,2025-11-29
12218,hijab,0.55,2025-11-29T14:37:00,2025-11-29
12219,hijab,0.88,2025-11-29T19:13:00,2025-11-29
12220,rambut,0.75,2025-11-29T08:00:00,2025-11-29
12221,rambut,0.88,2025-11-29T15:40:00,2025-11-29
12222,hijab,0.57,2025-11-29T15:04:00,2025-11-29
12223,rambut,0.56,2025-11-29T07:09:00,2025-11-29
12224,rambut,0.64,2025-11-29T13:20:00,2025-11-29
12225,hijab,0.59,2025-11-29T18:45:00,2025-11-29
12226,topi,0.66,2025-11-29T12:42:00,2025-11-29
12227,rambut,0.95,2025-11-29T19:10:00,2025-11-29
12228,rambut,0.63,2025-11-29T20:51:00,2025-11-29
12229,rambut,0.95,2025-11-29T19:11:00,2025-11-29
12230,rambut,0.87,2025-11-29T15:37:00,2025-11-29
12231,topi,0.73,2025-11-29T09:27:00,2025-11-29
12232,hijab,0.8,2025-11-29T19:35:00,2025-11-29
12233,rambut,0.74,2025-11-29T06:10:00,2025-11-29
12234,rambut,0.56,2025-11-29T17:52:00,2025-11-29
12235,rambut,0.56,2025-11-29T18:45:00,2025-11-29
12236,rambut,0.72,2025-11-29T17:22:00,2025-11-29
12237,hijab,0.7,2025-11-29T13:01:00,2025-11-29
12238,rambut,0.67,2025-11-29T21:47:00,2025-11-29
12239,rambut,0.69,2025-11-29T06:20:00,2025-11-29
12240,rambut,0.53,2025-11-29T19:26:00,2025-11-29
12241,rambut,0.53,2025-11-29T13:37:00,2025-11-29
12242,hijab,0.6,2025-11-29T08:59:00,2025-11-29
12243,hijab,0.56,2025-11-29T13:18:00,2025-11-29
12244,rambut,0.7,2025-11-29T21:00:00,2025-11-29
12245,hijab,0.76,2025-11-29T14:09:00,2025-11-29
12246,topi,0.71,2025-11-29T18:29:00,2025-11-29
12247,rambut,0.96,2025-11-29T06:29:00,2025-11-29
12248,rambut,0.53,2025-11-29T21:19:00,2025-11-29
12249,rambut,0.8,2025-11-29T19:24:00,2025-11-29
12250,rambut,0.86,2025-11-29T12:18:00,2025-11-29
12251,rambut,0.89,2025-11-29T19:24:00,2025-11-29
12252,rambut,0.63,2025-11-29T16:37:00,2025-11-29
12253,rambut,0.9,2025-11-29T13:25:00,2025-11-29
12254,rambut,0.72,2025-11-29T18:31:00,2025-11-29
12255,topi,0.62,2025-11-29T15:25:00,2025-11-29
12256,rambut,0.74,2025-11-29T20:46:00,2025-11-29
12257,rambut,0.6,2025-11-29T08:39:00,2025-11-29
12258,rambut,0.8,2025-11-29T06:30:00,2025-11-29
12259,hijab,0.79,2025-11-29T19:37:00,2025-11-29
12260,hijab,0.9,2025-11-29T12:30:00,2025-11-29
12261,rambut,0.59,2025-11-29T08:08:00,2025-11-29
12262,rambut,0.79,2025-11-29T21:30:00,2025-11-29
12263,hijab,0.59,2025-11-29T06:26:00,2025-11-29
12264,rambut,0.97,2025-11-29T06:21:00,2025-11-29
12265,rambut,0.92,2025-11-29T10:32:00,2025-11-29
12266,rambut,0.69,2025-11-29T09:14:00,2025-11-29
12267,rambut,0.95,2025-11-29T14:19:00,2025-11-29
12268,topi,0.62,2025-11-29T20:28:00,2025-11-29
12269,rambut,0.75,2025-11-29T19:17:00,2025-11-29
12270,hijab,0.67,2025-11-29T21:31:00,2025-11-29
12271,hijab,0.64,2025-11-29T07:35:00,2025-11-29
12272,rambut,0.87,2025-11-29T14:07:00,2025-11-29
12273,topi,0.58,2025-11-29T13:51:00,2025-11-29
12274,topi,0.79,2025-11-29T11:15:00,2025-11-29
12275,rambut,0.73,2025-11-29T19:19:00,2025-11-29
12276,topi,0.75,2025-11-29T11:19:00,2025-11-29
12277,rambut,0.72,2025-11-29T16:05:00,2025-11-29
12278,rambut,0.8,2025-11-29T19:38:00,2025-11-29
12279,rambut,0.79,2025-11-29T21:55:00,2025-11-29
12280,hijab,0.51,2025-11-29T20:12:00,2025-11-29
12281,rambut,0.63,2025-11-29T13:03:00,2025-11-29
12282,rambut,0.56,2025-11-29T10:56:00,2025-11-29
12283,rambut,0.82,2025-11-29T12:54:00,2025-11-29
12284,hijab,0.95,2025-11-29T07:48:00,2025-11-29
12285,hijab,0.72,2025-11-29T21:08:00,2025-11-29
12286,rambut,0.63,2025-11-29T18:47:00,2025-11-29
12287,rambut,0.7,2025-11-29T18:23:00,2025-11-29
12288,rambut,0.83,2025-11-29T07:22:00,2025-11-29
12289,topi,0.9,2025-11-29T19:25:00,2025-11-29
12290,rambut,0.5,2025-11-29T09:16:00,2025-11-29
12291,rambut,0.87,2025-11-29T09:31:00,2025-11-29
12292,rambut,0.81,2025-11-29T09:01:00,2025-11-29
12293,topi,0.88,2025-11-29T16:51:00,2025-11-29
12294,rambut,0.86,2025-11-29T19:36:00,2025-11-29
12295,topi,0.67,2025-11-29T10:47:00,2025-11-29
12296,topi,0.84,2025-11-29T12:51:00,2025-11-29
12297,rambut,0.7,2025-11-29T14:34:00,2025-11-29
12298,hijab,0.86,2025-11-29T19:10:00,2025-11-29
12299,rambut,0.89,2025-11-29T06:27:00,2025-11-29
12300,rambut,0.83,2025-11-29T20:56:00,2025-11-29
12301,hijab,0.69,2025-11-29T13:44:00,2025-11-29
12302,rambut,0.74,2025-11-29T09:04:00,2025-11-29
12303,hijab,0.72,2025-11-29T15:20:00,2025-11-29
12304,rambut,0.97,2025-11-29T18:54:00,2025-11-29
12305,rambut,0.51,2025-11-29T13:32:00,2025-11-29
12306,rambut,0.65,2025-11-29T20:05:00,2025-11-29
12307,rambut,0.92,2025-11-29T20:45:00,2025-11-29
12308,rambut,0.61,2025-11-29T06:20:00,2025-11-29
12309,topi,0.74,2025-11-29T06:01:00,2025-11-29
12310,rambut,0.99,2025-11-29T17:14:00,2025-11-29
12311,topi,0.8,2025-11-29T15:52:00,2025-11-29
12312,rambut,0.57,2025-11-29T11:10:00,2025-11-29
12313,rambut,0.97,2025-11-29T09:08:00,2025-11-29
12314,rambut,0.6,2025-11-29T14:23:00,2025-11-29
12315,hijab,0.64,2025-11-29T07:29:00,2025-11-29
12316,rambut,0.73,2025-11-29T15:00:00,2025-11-29
12317,topi,0.6,2025-11-29T14:04:00,2025-11-29
12318,rambut,0.98,2025-11-29T08:21:00,2025-11-29
12319,rambut,0.57,2025-11-29T16:29:00,2025-11-29
12320,hijab,0.75,2025-11-29T08:44:00,2025-11-29
12321,topi,0.99,2025-11-29T16:16:00,2025-11-29
12322,topi,0.52,2025-11-29T21:39:00,2025-11-29
12323,rambut,0.94,2025-11-29T09:24:00,2025-11-29
12324,rambut,0.88,2025-11-29T21:12:00,2025-11-29
12325,topi,0.69,2025-11-29T13:55:00,2025-11-29
12326,topi,0.88,2025-11-29T17:51:00,2025-11-29
12327,topi,0.8,2025-11-29T17:44:00,2025-11-29
12328,rambut,0.84,2025-11-29T16:49:00,2025-11-29
12329,topi,0.88,2025-11-29T15:15:00,2025-11-29
12330,rambut,0.96,2025-11-29T07:10:00,2025-11-29
12331,rambut,0.88,2025-11-29T10:52:00,2025-11-29
12332,rambut,0.96,2025-11-29T20:35:00,2025-11-29
12333,rambut,0.64,2025-11-29T19:06:00,2025-11-29
12334,rambut,0.89,2025-11-29T07:11:00,2025-11-29
12335,topi,0.53,2025-11-29T07:42:00,2025-11-29
12336,rambut,0.51,2025-11-29T12:07:00,2025-11-29
12337,topi,0.93,2025-11-29T11:46:00,2025-11-29
12338,rambut,0.64,2025-11-29T16:10:00,2025-11-29
12339,topi,0.92,2025-11-29T11:03:00,2025-11-29
12340,rambut,0.84,2025-11-29T08:41:00,2025-11-29
12341,hijab,0.62,2025-11-29T06:33:00,2025-11-29
12342,rambut,0.95,2025-11-29T12:25:00,2025-11-29
12343,rambut,0.63,2025-11-29T07:15:00,2025-11-29
12344,rambut,0.82,2025-11-29T17:18:00,2025-11-29
12345,hijab,0.88,2025-11-29T10:12:00,2025-11-29
12346,topi,1.0,2025-11-29T12:04:00,2025-11-29
12347,rambut,0.54,2025-11-29T11:00:00,2025-11-29
12348,rambut,0.83,2025-11-29T08:41:00,2025-11-29
12349,rambut,0.8,2025-11-29T20:31:00,2025-11-29
12350,hijab,0.64,2025-11-29T12:37:00,2025-11-29
12351,rambut,0.87,2025-11-29T18:44:00,2025-11-29
12352,rambut,0.76,2025-11-29T17:17:00,2025-11-29
12353,rambut,0.66,2025-11-29T16:59:00,2025-11-29
12354,rambut,0.63,2025-11-29T13:16:00,2025-11-29
12355,rambut,0.97,2025-11-29T18:07:00,2025-11-29
12356,rambut,0.61,2025-11-29T20:37:00,2025-11-29
12357,rambut,0.61,2025-11-29T19:03:00,2025-11-29
12358,topi,0.85,2025-11-29T13:16:00,2025-11-29
12359,rambut,0.67,2025-11-29T12:42:00,2025-11-29
12360,rambut,0.84,2025-11-29T09:22:00,2025-11-29
12361,rambut,0.94,2025-11-29T15:47:00,2025-11-29
12362,rambut,0.69,2025-11-29T08:38:00,2025-11-29
12363,rambut,0.68,2025-11-29T14:19:00,2025-11-29
12364,hijab,0.83,2025-11-29T12:10:00,2025-11-29
12365,rambut,0.63,2025-11-29T16:20:00,2025-11-29
12366,rambut,0.96,2025-11-29T07:26:00,2025-11-29
12367,rambut,0.96,2025-11-29T17:55:00,2025-11-29
12368,rambut,0.63,2025-11-29T08:07:00,2025-11-29
12369,rambut,0.75,2025-11-29T09:37:00,2025-11-29
12370,rambut,0.56,2025-11-29T06:03:00,2025-11-29
12371,topi,0.86,2025-11-29T19:48:00,2025-11-29
12372,rambut,0.58,2025-11-29T08:17:00,2025-11-29
12373,rambut,0.6,2025-11-29T08:26:00,2025-11-29
12374,topi,0.64,2025-11-29T10:50:00,2025-11-29
12375,rambut,0.55,2025-11-29T10:47:00,2025-11-29
12376,rambut,0.6,2025-11-29T15:24:00,2025-11-29
12377,topi,0.97,2025-11-29T14:36:00,2025-11-29
12378,hijab,0.52,2025-11-29T09:48:00,2025-11-29
12379,rambut,0.56,2025-11-29T17:36:00,2025-11-29
12380,topi,0.93,2025-11-29T06:31:00,2025-11-29
12381,topi,0.88,2025-11-29T14:14:00,2025-11-29
12382,rambut,0.6,2025-11-29T16:32:00,2025-11-29
12383,rambut,0.71,2025-11-29T07:59:00,2025-11-29
12384,rambut,0.53,2025-11-29T12:26:00,2025-11-29
12385,rambut,0.5,2025-11-29T19:51:00,2025-11-29
12386,topi,0.84,2025-11-29T17:31:00,2025-11-29
12387,rambut,0.55,2025-11-29T20:10:00,2025-11-29
12388,topi,0.76,2025-11-29T18:24:00,2025-11-29
12389,rambut,0.84,2025-11-29T07:06:00,2025-11-29
12390,topi,0.6,2025-11-29T09:57:00,2025-11-29
12391,topi,0.59,2025-11-29T10:00:00,2025-11-29
12392,rambut,0.95,2025-11-29T20:41:00,2025-11-29
12393,topi,0.67,2025-11-29T21:11:00,2025-11-29
12394,topi,0.52,2025-11-29T18:24:00,2025-11-29
12395,topi,0.87,2025-11-29T08:34:00,2025-11-29
12396,rambut,0.75,2025-11-29T12:49:00,2025-11-29
12397,hijab,0.52,2025-11-29T11:58:00,2025-11-29
12398,topi,0.54,2025-11-29T12:21:00,2025-11-29
12399,hijab,0.99,2025-11-29T13:18:00,2025-11-29
12400,rambut,0.72,2025-11-29T19:26:00,2025-11-29
12401,rambut,0.97,2025-11-29T20:46:00,2025-11-29
12402,rambut,0.92,2025-11-29T06:03:00,2025-11-29
12403,rambut,0.77,2025-11-29T15:12:00,2025-11-29
12404,topi,0.55,2025-11-29T13:48:00,2025-11-29
12405,rambut,0.95,2025-11-29T10:10:00,2025-11-29
12406,topi,0.79,2025-11-29T10:50:00,2025-11-29
12407,topi,0.6,2025-11-29T13:32:00,2025-11-29
12408,rambut,0.62,2025-11-29T08:18:00,2025-11-29
12409,hijab,0.65,2025-11-29T17:42:00,2025-11-29
12410,rambut,0.96,2025-11-29T16:49:00,2025-11-29
12411,topi,0.72,2025-11-29T06:41:00,2025-11-29
12412,hijab,0.59,2025-11-29T18:49:00,2025-11-29
12413,hijab,0.79,2025-11-29T17:49:00,2025-11-29
12414,rambut,0.53,2025-11-29T18:10:00,2025-11-29
12415,rambut,0.97,2025-11-29T08:38:00,2025-11-29
12416,rambut,0.56,2025-11-29T19:47:00,2025-11-29
12417,topi,0.87,2025-11-29T11:53:00,2025-11-29
12418,rambut,0.91,2025-11-29T10:40:00,2025-11-29
12419,hijab,0.64,2025-11-29T10:38:00,2025-11-29
12420,topi,0.54,2025-11-29T15:34:00,2025-11-29
12421,hijab,0.98,2025-11-29T07:22:00,2025-11-29
12422,rambut,0.85,2025-11-29T09:10:00,2025-11-29
12423,hijab,0.54,2025-11-29T06:30:00,2025-11-29
12424,hijab,0.99,2025-11-29T09:17:00,2025-11-29
12425,hijab,0.6,2025-11-29T09:32:00,2025-11-29
12426,topi,0.92,2025-11-29T12:59:00,2025-11-29
12427,hijab,0.66,2025-11-29T06:15:00,2025-11-29
12428,topi,0.96,2025-11-29T15:46:00,2025-11-29
12429,rambut,0.76,2025-11-29T20:21:00,2025-11-29
12430,rambut,0.86,2025-11-29T06:01:00,2025-11-29
12431,rambut,0.7,2025-11-29T14:00:00,2025-11-29
12432,rambut,0.74,2025-11-29T15:41:00,2025-11-29
12433,hijab,0.59,2025-11-29T18:31:00,2025-11-29
12434,topi,0.7,2025-11-29T17:44:00,2025-11-29
12435,hijab,0.98,2025-11-29T21:35:00,2025-11-29
12436,rambut,0.58,2025-11-29T10:47:00,2025-11-29
12437,topi,0.64,2025-11-29T18:51:00,2025-11-29
12438,rambut,0.87,2025-11-29T12:50:00,2025-11-29
12439,topi,0.51,2025-11-29T17:08:00,2025-11-29
12440,rambut,0.78,2025-11-29T18:41:00,2025-11-29
12441,topi,0.91,2025-11-29T10:38:00,2025-11-29
12442,hijab,0.96,2025-11-29T09:46:00,2025-11-29
12443,topi,0.71,2025-11-29T14:50:00,2025-11-29
12444,topi,0.52,2025-11-29T07:30:00,2025-11-29
12445,rambut,0.64,2025-11-29T16:43:00,2025-11-29
12446,rambut,0.87,2025-11-29T10:49:00,2025-11-29
12447,rambut,0.67,2025-11-29T17:13:00,2025-11-29
12448,rambut,0.84,2025-11-29T20:15:00,2025-11-29
12449,rambut,0.58,2025-11-29T19:53:00,2025-11-29
12450,hijab,0.7,2025-11-29T13:47:00,2025-11-29
12451,rambut,0.52,2025-11-29T07:07:00,2025-11-29
12452,hijab,0.89,2025-11-29T21:38:00,2025-11-29
12453,topi,0.82,2025-11-29T09:02:00,2025-11-29
12454,rambut,0.65,2025-11-29T12:24:00,2025-11-29
12455,rambut,0.56,2025-11-29T11:37:00,2025-11-29
12456,topi,0.73,2025-11-29T10:50:00,2025-11-29
12457,rambut,0.68,2025-11-29T16:58:00,2025-11-29
12458,rambut,0.97,2025-11-29T13:48:00,2025-11-29
12459,rambut,0.98,2025-11-29T07:14:00,2025-11-29
12460,rambut,0.91,2025-11-29T07:07:00,2025-11-29
12461,topi,0.58,2025-11-29T14:28:00,2025-11-29
12462,rambut,1.0,2025-11-29T08:11:00,2025-11-29
12463,hijab,0.62,2025-11-29T16:06:00,2025-11-29
12464,topi,0.5,2025-11-29T21:44:00,2025-11-29
12465,topi,0.81,2025-11-29T13:57:00,2025-11-29
12466,rambut,0.94,2025-11-29T07:13:00,2025-11-29
12467,topi,0.7,2025-11-29T06:45:00,2025-11-29
12468,rambut,0.69,2025-11-29T13:03:00,2025-11-29
12469,rambut,0.92,2025-11-29T09:06:00,2025-11-29
12470,rambut,0.84,2025-11-29T11:27:00,2025-11-29
12471,rambut,0.74,2025-11-29T17:06:00,2025-11-29
12472,hijab,0.8,2025-11-29T17:49:00,2025-11-29
12473,topi,0.97,2025-11-29T06:05:00,2025-11-29
12474,rambut,0.67,2025-11-29T06:57:00,2025-11-29
12475,rambut,0.77,2025-11-29T09:32:00,2025-11-29
12476,rambut,0.8,2025-11-29T09:14:00,2025-11-29
12477,rambut,0.57,2025-11-29T06:02:00,2025-11-29
12478,rambut,0.76,2025-11-29T12:44:00,2025-11-29
12479,rambut,0.59,2025-11-29T16:23:00,2025-11-29
12480,topi,0.85,2025-11-29T17:27:00,2025-11-29
12481,topi,0.51,2025-11-29T12:06:00,2025-11-29
12482,rambut,0.77,2025-11-29T13:14:00,2025-11-29
12483,topi,0.92,2025-11-29T15:42:00,2025-11-29
12484,topi,0.78,2025-11-29T17:34:00,2025-11-29
12485,topi,0.86,2025-11-29T17:01:00,2025-11-29
12486,rambut,0.56,2025-11-29T08:49:00,2025-11-29
12487,rambut,0.8,2025-11-29T11:37:00,2025-11-29
12488,hijab,0.61,2025-11-29T19:10:00,2025-11-29
12489,rambut,0.9,2025-11-29T17:15:00,2025-11-29
12490,rambut,0.75,2025-11-29T21:58:00,2025-11-29
12491,rambut,0.57,2025-11-29T08:32:00,2025-11-29
12492,hijab,0.64,2025-11-29T08:53:00,2025-11-29
12493,rambut,0.64,2025-11-29T15:08:00,2025-11-29
12494,hijab,0.58,2025-11-29T15:15:00,2025-11-29
12495,rambut,0.81,2025-11-29T18:57:00,2025-11-29
12496,hijab,0.82,2025-11-29T15:09:00,2025-11-29
12497,rambut,0.9,2025-11-29T18:07:00,2025-11-29
12498,rambut,0.88,2025-11-29T10:15:00,2025-11-29
12499,rambut,0.76,2025-11-29T19:30:00,2025-11-29
12500,rambut,0.93,2025-11-29T13:21:00,2025-11-29
12501,topi,0.65,2025-11-29T13:45:00,2025-11-29
12502,topi,0.82,2025-11-29T11:27:00,2025-11-29
12503,rambut,0.72,2025-11-29T06:57:00,2025-11-29
12504,rambut,0.61,2025-11-29T10:05:00,2025-11-29
12505,hijab,0.64,2025-11-29T19:58:00,2025-11-29
12506,topi,0.64,2025-11-29T16:47:00,2025-11-29
12507,rambut,0.56,2025-11-29T12:30:00,2025-11-29
12508,hijab,0.97,2025-11-29T14:16:00,2025-11-29
12509,topi,0.86,2025-11-29T11:28:00,2025-11-29
12510,hijab,0.62,2025-11-29T20:43:00,2025-11-29
12511,rambut,0.68,2025-11-29T20:27:00,2025-11-29
12512,rambut,0.72,2025-11-29T06:29:00,2025-11-29
12513,topi,0.83,2025-11-29T09:40:00,2025-11-29
12514,rambut,0.72,2025-11-29T20:01:00,2025-11-29
12515,rambut,0.53,2025-11-29T20:42:00,2025-11-29
12516,topi,0.55,2025-11-29T08:34:00,2025-11-29
12517,rambut,0.63,2025-11-29T12:36:00,2025-11-29
12518,topi,0.58,2025-11-29T06:13:00,2025-11-29
12519,topi,1.0,2025-11-29T12:45:00,2025-11-29
12520,rambut,0.77,2025-11-29T12:02:00,2025-11-29
12521,rambut,0.96,2025-11-29T14:38:00,2025-11-29
12522,rambut,0.72,2025-11-29T21:33:00,2025-11-29
12523,rambut,0.8,2025-11-29T14:01:00,2025-11-29
12524,rambut,0.83,2025-11-29T07:48:00,2025-11-29
12525,rambut,0.61,2025-11-29T17:48:00,2025-11-29
12526,topi,0.9,2025-11-29T18:37:00,2025-11-29
12527,rambut,0.7,2025-11-29T18:27:00,2025-11-29
12528,rambut,0.83,2025-11-29T13:15:00,2025-11-29
12529,topi,0.57,2025-11-29T14:49:00,2025-11-29
12530,hijab,0.94,2025-11-29T11:37:00,2025-11-29
12531,hijab,0.85,2025-11-29T09:17:00,2025-11-29
12532,hijab,0.65,2025-11-29T12:54:00,2025-11-29
12533,topi,0.95,2025-11-29T21:52:00,2025-11-29
12534,topi,0.63,2025-11-29T19:22:00,2025-11-29
12535,rambut,0.72,2025-11-29T15:15:00,2025-11-29
12536,rambut,0.93,2025-11-29T21:16:00,2025-11-29
12537,rambut,0.79,2025-11-29T19:22:00,2025-11-29
12538,rambut,0.91,2025-11-29T12:55:00,2025-11-29
12539,hijab,0.86,2025-11-29T16:08:00,2025-11-29
12540,rambut,0.99,2025-11-29T20:57:00,2025-11-29
12541,topi,0.62,2025-11-29T15:52:00,2025-11-29
12542,topi,0.64,2025-11-29T10:07:00,2025-11-29
12543,topi,0.67,2025-11-29T11:51:00,2025-11-29
12544,rambut,0.94,2025-11-29T21:32:00,2025-11-29
12545,rambut,0.94,2025-11-29T13:07:00,2025-11-29
12546,hijab,0.52,2025-11-29T06:23:00,2025-11-29
12547,topi,0.61,2025-11-29T17:04:00,2025-11-29
12548,rambut,0.98,2025-11-29T06:47:00,2025-11-29
12549,topi,0.9,2025-11-29T12:17:00,2025-11-29
12550,rambut,0.84,2025-11-29T09:51:00,2025-11-29
12551,rambut,0.87,2025-11-29T08:34:00,2025-11-29
12552,topi,0.59,2025-11-29T14:21:00,2025-11-29
12553,topi,0.83,2025-11-29T08:47:00,2025-11-29
12554,hijab,0.95,2025-11-29T09:43:00,2025-11-29
12555,topi,0.54,2025-11-29T13:57:00,2025-11-29
12556,topi,0.58,2025-11-29T17:24:00,2025-11-29
12557,rambut,0.98,2025-11-29T13:24:00,2025-11-29
12558,rambut,0.52,2025-11-29T10:21:00,2025-11-29
12559,rambut,0.75,2025-11-29T07:25:00,2025-11-29
12560,hijab,0.7,2025-11-29T10:16:00,2025-11-29
12561,rambut,0.53,2025-11-29T08:33:00,2025-11-29
12562,rambut,0.62,2025-11-29T09:22:00,2025-11-29
12563,rambut,0.51,2025-11-29T10:16:00,2025-11-29
12564,rambut,0.9,2025-11-29T14:30:00,2025-11-29
12565,hijab,0.99,2025-11-29T15:12:00,2025-11-29
12566,rambut,0.66,2025-11-29T06:27:00,2025-11-29
12567,topi,0.7,2025-11-29T10:07:00,2025-11-29
12568,topi,0.85,2025-11-29T11:35:00,2025-11-29
12569,hijab,0.73,2025-11-29T10:41:00,2025-11-29
12570,topi,0.57,2025-11-29T09:18:00,2025-11-29
12571,hijab,0.99,2025-11-29T06:09:00,2025-11-29
12572,hijab,0.98,2025-11-29T09:10:00,2025-11-29
12573,rambut,0.78,2025-11-29T10:25:00,2025-11-29
12574,hijab,0.7,2025-11-29T13:39:00,2025-11-29
12575,rambut,0.59,2025-11-29T20:01:00,2025-11-29
12576,rambut,0.69,2025-11-29T12:00:00,2025-11-29
12577,rambut,0.82,2025-11-29T08:37:00,2025-11-29
12578,rambut,0.97,2025-11-29T18:28:00,2025-11-29
12579,rambut,0.83,2025-11-29T18:49:00,2025-11-29
12580,rambut,0.67,2025-11-29T18:29:00,2025-11-29
12581,topi,0.81,2025-11-29T13:47:00,2025-11-29
12582,rambut,0.64,2025-11-29T14:32:00,2025-11-29
12583,rambut,0.96,2025-11-29T20:35:00,2025-11-29
12584,rambut,0.85,2025-11-29T17:39:00,2025-11-29
12585,rambut,0.75,2025-11-29T08:00:00,2025-11-29
12586,topi,0.85,2025-11-29T12:52:00,2025-11-29
12587,topi,0.52,2025-11-29T09:59:00,2025-11-29
12588,hijab,0.52,2025-11-29T10:13:00,2025-11-29
12589,hijab,0.65,2025-11-29T09:22:00,2025-11-29
12590,rambut,0.75,2025-11-29T09:59:00,2025-11-29
12591,topi,0.91,2025-11-29T12:40:00,2025-11-29
12592,hijab,0.65,2025-11-29T07:20:00,2025-11-29
12593,topi,0.63,2025-11-29T16:08:00,2025-11-29
12594,topi,0.76,2025-11-29T13:33:00,2025-11-29
12595,rambut,0.92,2025-11-29T21:20:00,2025-11-29
12596,hijab,0.76,2025-11-29T12:48:00,2025-11-29
12597,topi,0.65,2025-11-29T12:14:00,2025-11-29
12598,topi,0.86,2025-11-29T18:49:00,2025-11-29
12599,topi,0.6,2025-11-29T17:43:00,2025-11-29
12600,rambut,1.0,2025-11-29T10:55:00,2025-11-29
12601,rambut,0.67,2025-11-29T14:58:00,2025-11-29
12602,hijab,0.91,2025-11-29T18:18:00,2025-11-29
12603,rambut,0.69,2025-11-29T17:02:00,2025-11-29
12604,rambut,0.7,2025-11-29T19:41:00,2025-11-29
12605,topi,0.64,2025-11-29T15:45:00,2025-11-29
12606,rambut,0.86,2025-11-29T08:36:00,2025-11-29
12607,rambut,0.94,2025-11-29T15:43:00,2025-11-29
12608,rambut,0.95,2025-11-29T17:43:00,2025-11-29
12609,hijab,0.93,2025-11-29T18:59:00,2025-11-29
12610,hijab,0.63,2025-11-29T17:32:00,2025-11-29
12611,hijab,0.96,2025-11-29T11:39:00,2025-11-29
12612,rambut,0.8,2025-11-29T15:20:00,2025-11-29
12613,rambut,0.78,2025-11-29T07:20:00,2025-11-29
12614,topi,0.93,2025-11-29T11:59:00,2025-11-29
12615,rambut,0.77,2025-11-29T08:25:00,2025-11-29
12616,rambut,0.99,2025-11-29T21:23:00,2025-11-29
12617,topi,0.75,2025-11-29T14:55:00,2025-11-29
